"","genes","logFC","logCPM","LR","PValue","padjFilter","FDR","gene_name","gene_function","old_locus","SL1344_tag","type","SPI","DE"
"STM14_4818","STM14_4818",-0.0727565720587383,7.89672220364879,0.0126013188188558,0.914515770019814,0.952283958181001,0.952283958181001,"glnL","nitrogen regulation protein NR(II)","STM14_4818","SL1344_3953","protein_coding","-","FDR>=0.1"
"STM14_0626","STM14_0626",-0.0487270327564696,6.09845306989464,0.0125651833125886,0.914637821758786,0.952283958181001,0.952283958181001,"ppiB","peptidyl-prolyl cis-trans isomerase B (rotamase B)","STM14_0626","SL1344_0529","protein_coding","-","FDR>=0.1"
"STM14_2246","STM14_2246",-0.0676388753206107,3.44903282150714,0.0125296895614699,0.91475787939579,0.952283958181001,0.952283958181001,"-","hypothetical protein","STM14_2246","STM14_2246",NA,"-","FDR>=0.1"
"STM14_1548","STM14_1548",-0.0722337326409847,6.34928652420144,0.0131290055693011,0.914831384860646,0.952283958181001,0.952283958181001,"yeaM","putative regulatory protein","STM14_1548","SL1344_1215","protein_coding","-","FDR>=0.1"
"STM14_0372","STM14_0372",-0.0269901358289986,8.61705447187923,0.0123075691967784,0.915513152603963,0.952697645738624,0.952697645738624,"pepD","aminoacyl-histidine dipeptidase","STM14_0372","SL1344_0312","protein_coding","-","FDR>=0.1"
"STM14_3419","STM14_3419",-0.0368578162289192,6.98111356866378,0.0122794677349809,0.915609196762974,0.952697645738624,0.952697645738624,"-","conserved hypothetical protein","STM14_3419","STM14_3419","protein_coding","-","FDR>=0.1"
"STM14_0697","STM14_0697",-0.10366039481269,5.14273492543445,0.0120843865652738,0.916279034196276,0.953193772852147,0.953193772852147,"ybdB","hypothetical protein","STM14_0697","SL1344_0587","protein_coding","-","FDR>=0.1"
"STM14_2103","STM14_2103",0.0593694071870366,8.21073569939423,0.0120300438362015,0.916466602127359,0.953193772852147,0.953193772852147,"cls","cardiolipin synthetase","STM14_2103","SL1344_1670","protein_coding","-","FDR>=0.1"
"STM14_3926","STM14_3926",-0.0372068073052785,6.38205641731541,0.0119171974152277,0.916857477188601,0.95322487317746,0.95322487317746,"tdcB","threonine dehydratase","STM14_3926","SL1344_3216","protein_coding","-","FDR>=0.1"
"STM14_0614","STM14_0614",-0.0425055015154045,8.44222844238882,0.0119115438937243,0.916877108997605,0.95322487317746,0.95322487317746,"ybbY","putative purine permease YbbY","STM14_0614","SL1344_0517","protein_coding","-","FDR>=0.1"
"STM14_1296","STM14_1296",0.0335539599901441,7.66254346506821,0.0117871807787182,0.917310159973752,0.953352414101902,0.953352414101902,"-","putative dehydrogenase","STM14_1296","SL1344_1071","protein_coding","-","FDR>=0.1"
"STnc1500","STnc1500",-0.0610886425088261,4.904361499986,0.0117413348952979,0.917470386130401,0.953352414101902,0.953352414101902,"STnc1500","Overlap","STnc1500","STnc1500",NA,"-","FDR>=0.1"
"STM14_1058","STM14_1058",-0.0722377878339756,7.38863691794851,0.0116645527045236,0.917739443136203,0.953352414101902,0.953352414101902,"ybjY","macrolide transporter subunit MacA","STM14_1058","SL1344_0880","protein_coding","-","FDR>=0.1"
"STM14_4598","STM14_4598",0.0339648064135022,6.87626991692223,0.0116583839940851,0.917761098183144,0.953352414101902,0.953352414101902,"-","hypothetical protein","STM14_4598","STM14_4598",NA,"-","FDR>=0.1"
"STM14_1987","STM14_1987",-0.0985981656350664,6.67933738448697,0.0114128688351389,0.918627735526673,0.954054805567718,0.954054805567718,"-","putative inner membrane protein","STM14_1987","SL1344_1573","protein_coding","-","FDR>=0.1"
"STM14_2633","STM14_2633",-0.0248034435463867,8.23410662036705,0.0112560675672739,0.919186175409241,0.954436889018426,0.954436889018426,"-","putative inner membrane protein","STM14_2633","SL1344_2111","protein_coding","-","FDR>=0.1"
"STM14_2843","STM14_2843",0.0324572197878909,7.5098633669544,0.0110715267466404,0.919848481255148,0.954805651731937,0.954805651731937,"menE","O-succinylbenzoic acid--CoA ligase","STM14_2843","SL1344_2274","protein_coding","-","FDR>=0.1"
"STM14_1982","STM14_1982",0.0258681749711368,7.87993361532659,0.0109643330732787,0.920235762123267,0.954805651731937,0.954805651731937,"-","putative SAM-dependent methyltransferase","STM14_1982","SL1344_1568","protein_coding","-","FDR>=0.1"
"STM14_2228","STM14_2228",-0.0482955551522162,7.38736822920385,0.0109462765652637,0.920301187035532,0.954805651731937,0.954805651731937,"kdgR","putative transcriptional repressor","STM14_2228","SL1344_1771","protein_coding","-","FDR>=0.1"
"STnc4130","STnc4130",0.0855445296298126,4.39788988449303,0.0108996766620404,0.920470287419086,0.954805651731937,0.954805651731937,"STnc4130","Overlap","STnc4130","ncRNA0363",NA,"-","FDR>=0.1"
"STM14_1933","STM14_1933",-0.0991232156936146,4.82275041551171,0.0108453784216156,0.920667785802907,0.954805651731937,0.954805651731937,"-","hypothetical protein","STM14_1933","STM14_1933",NA,"-","FDR>=0.1"
"STM14_1836","STM14_1836",-0.161809420136123,4.63712455322735,0.0108406449456169,0.920685026525306,0.954805651731937,0.954805651731937,"marB","hypothetical protein","STM14_1836","SL1344_1448","protein_coding","-","FDR>=0.1"
"STM14_2097","STM14_2097",-0.0281174122522766,7.31600361017064,0.0105910978181889,0.92159941120759,0.955497582199632,0.955497582199632,"yciC","hypothetical protein","STM14_2097","SL1344_1665","protein_coding","-","FDR>=0.1"
"StyR-291","StyR-291",0.0780599858626234,3.85615531637218,0.0105546849087998,0.921733742700863,0.955497582199632,0.955497582199632,"StyR-291","Antisense","StyR-291","ncRNA0469",NA,"-","FDR>=0.1"
"STM14_4480","STM14_4480",0.115029505063322,4.73073202382901,0.0104823535514296,0.922001279189357,0.955577158588762,0.955577158588762,"rfaB","UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase","STM14_4480","SL1344_3685","protein_coding","-","FDR>=0.1"
"STM14_1646","STM14_1646",0.0722919804624142,7.41920008291818,0.0102118326396639,0.923010248221381,0.956289719367552,0.956289719367552,"ydiP","putative transcriptional regulator","STM14_1646","SL1344_1289","protein_coding","-","FDR>=0.1"
"STM14_2645","STM14_2645",-0.0647376549200595,6.5695757303396,0.0101957564155519,0.923070631491737,0.956289719367552,0.956289719367552,"yegV","putative sugar kinase","STM14_2645","SL1344_2121","protein_coding","-","FDR>=0.1"
"STM14_1900","STM14_1900",0.0729868800526834,7.4445540429098,0.00999934758852561,0.923812280884743,0.956739214525076,0.956739214525076,"smvA","methyl viologen resistance","STM14_1900","SL1344_1505","protein_coding","-","FDR>=0.1"
"STM14_5179","STM14_5179",-0.0248698893410705,7.86959353060621,0.00997979337417121,0.923886520394848,0.956739214525076,0.956739214525076,"-","putative anaerobic dimethylsulfoxide reductase subunit B","STM14_5179","SL1344_4243","protein_coding","-","FDR>=0.1"
"STM14_2213","STM14_2213",0.113034059867894,6.60911061267527,0.0097901093653654,0.924610528244647,0.957291057457098,0.957291057457098,"manY","mannose-specific enzyme IIC","STM14_2213","SL1344_1760","protein_coding","-","FDR>=0.1"
"STM14_2798","STM14_2798",-0.0687420013749787,4.02434751268732,0.00962053557641163,0.925263807032733,0.957769458447399,0.957769458447399,"-","hypothetical protein","STM14_2798","STM14_2798",NA,"-","FDR>=0.1"
"STM14_2444","STM14_2444",0.0573239707745674,6.39889527464296,0.00979296663047724,0.926391556724595,0.958738699924276,0.958738699924276,"-","hypothetical protein","STM14_2444","SL1344_1943","protein_coding","-","FDR>=0.1"
"STM14_2474","STM14_2474",0.0689449716479621,2.70347593245111,0.00894480474213033,0.927926728141088,0.960129101685335,0.960129101685335,"-","regulatory protein","STM14_2474","SL1344_1967","protein_coding","-","FDR>=0.1"
"STM14_3088","STM14_3088",-0.0712948303548591,4.14281728800833,0.00849377651850602,0.929761119926938,0.961812265316379,0.961812265316379,"yfgJ","putative cytoplasmic protein","STM14_3088","SL1344_2480","protein_coding","-","FDR>=0.1"
"STM14_2635","STM14_2635",-0.0615264431829835,5.15217580218969,0.00837553789825307,0.930250102494968,0.961936986663356,0.961936986663356,"-","hypothetical protein","STM14_2635","STM14_2635",NA,"-","FDR>=0.1"
"STM14_4147","STM14_4147",0.0780448553796663,5.63192142807152,0.00827597679890602,0.93066455295556,0.962166923788318,0.962166923788318,"bfd","bacterioferritin-associated ferredoxin","STM14_4147","SL1344_3411","protein_coding","-","FDR>=0.1"
"STM14_1119","STM14_1119",-0.0290428954610756,6.98555501061942,0.0080326130811823,0.931688344262699,0.96290210651785,0.96290210651785,"-","hypothetical protein","STM14_1119","SL1344_0926","protein_coding","-","FDR>=0.1"
"STM14_2639","STM14_2639",-0.0553768270012829,6.13598309893935,0.0080156856591822,0.931760133817532,0.96290210651785,0.96290210651785,"-","hypothetical protein","STM14_2639","STM14_2639",NA,"-","FDR>=0.1"
"STM14_1705","STM14_1705",-0.0928997703842899,6.36129971770962,0.007946937837783,0.93205248417923,0.963005547288318,0.963005547288318,"ssaJ","needle complex inner membrane lipoprotein","STM14_1705","SL1344_1343","protein_coding","SPI-2","FDR>=0.1"
"STM14_0845","STM14_0845",0.134910637047015,5.67567057025864,0.00804059308480198,0.932298787278688,0.963048386573743,0.963048386573743,"-","putative glycosyl transferase","STM14_0845","SL1344_0708","protein_coding","-","FDR>=0.1"
"STM14_1247","STM14_1247",0.0256466838761007,8.20900173704969,0.00781575503063436,0.93261390283683,0.963048386573743,0.963048386573743,"hpaB","4-hydroxyphenylacetate catabolism","STM14_1247","SL1344_1038","protein_coding","-","FDR>=0.1"
"STM14_4923","STM14_4923",-8.84526780020414,3.95898987390603,0.00858057057794981,0.932792291865422,0.963048386573743,0.963048386573743,"priA","primosome assembly protein PriA","STM14_4923","SL1344_4044","protein_coding","-","FDR>=0.1"
"STM14_4522","STM14_4522",0.019920700841963,8.8021737557749,0.00775790288343847,0.932863000929487,0.963048386573743,0.963048386573743,"sugR","ATP binding protein","STM14_4522","SL1344_3718","protein_coding","SPI-3","FDR>=0.1"
"STM14_3075","STM14_3075",-8.80319851664198,3.91832983068337,0.00829102221834099,0.933931491518732,0.963952779933511,0.963952779933511,"guaA","bifunctional GMP synthase/glutamine amidotransferase protein","STM14_3075","SL1344_2471","protein_coding","-","FDR>=0.1"
"STM14_5052","STM14_5052",-0.0295833166258485,5.89012603764931,0.0074383291887905,0.934256224762098,0.964089293331964,0.964089293331964,"-","putative phage baseplate protein","STM14_5052","SL1344_4138","protein_coding","-","FDR>=0.1"
"STM14_2183","STM14_2183",-0.0284066742757505,7.65485159156107,0.00730092630668189,0.934864520592812,0.96451830765178,0.96451830765178,"nhaB","sodium/proton antiporter","STM14_2183","SL1344_1734","protein_coding","-","FDR>=0.1"
"STM14_1733","STM14_1733",-0.064591315487933,5.13570224306998,0.00722345132653501,0.935210056930287,0.964676106911822,0.964676106911822,"gloA","glyoxalase I","STM14_1733","SL1344_1367","protein_coding","-","FDR>=0.1"
"STM14_5144","STM14_5144",0.0249926966249073,8.22905833287782,0.00715651787550931,0.935510085994452,0.964786909768624,0.964786909768624,"nrfB","cytochrome c-type protein NrfB","STM14_5144","SL1344_4214","protein_coding","-","FDR>=0.1"
"STM14_4682","STM14_4682",0.0254209951240306,8.44207778490301,0.00670358110664093,0.937578688371007,0.966670041471353,0.966670041471353,"rbsK","ribokinase","STM14_4682","SL1344_3852","protein_coding","-","FDR>=0.1"
"STM14_1046","STM14_1046",0.0671907548816141,6.1905299298194,0.00665413031887496,0.937808745865312,0.966670041471353,0.966670041471353,"ybjR","putative aminidase","STM14_1046","SL1344_0870","protein_coding","-","FDR>=0.1"
"STM14_2837","STM14_2837",0.0194352976302364,8.83053368905588,0.00663134618871375,0.937915033250305,0.966670041471353,0.966670041471353,"yfbG","bifunctional UDP-glucuronic acid decarboxylase/UDP-4-amino-4-deoxy-L-arabinose formyltransferase","STM14_2837","SL1344_2268","protein_coding","-","FDR>=0.1"
"STM14_4338","STM14_4338",0.0610698683015723,5.78847496400179,0.00647954894678904,0.938627910896148,0.967205761299899,0.967205761299899,"yhjB","putative transcriptional regulator","STM14_4338","SL1344_3571","protein_coding","-","FDR>=0.1"
"STM14_5231","STM14_5231",-8.86592605769093,3.97898307748524,0.00706752230108221,0.938983821876886,0.967213373926213,0.967213373926213,"orn","oligoribonuclease","STM14_5231","SL1344_4287","protein_coding","-","FDR>=0.1"
"STM14_0886","STM14_0886",-0.0384712801500279,5.89884248502353,0.00639650082837395,0.939021488800793,0.967213373926213,0.967213373926213,"-","fumarate hydratase","STM14_0886","SL1344_0739","protein_coding","-","FDR>=0.1"
"STM14_4629","STM14_4629",0.0325904738492831,8.4960543914409,0.00626669592506346,0.939641846681826,0.967653373772465,0.967653373772465,"recF","recombination protein F","STM14_4629","SL1344_3803","protein_coding","-","FDR>=0.1"
"STM14_1889","STM14_1889",-0.0386330380500712,8.31011401174078,0.00620472919502646,0.939940277402365,0.967737733773893,0.967737733773893,"sfcA","malate dehydrogenase","STM14_1889","SL1344_1496","protein_coding","-","FDR>=0.1"
"STM14_5519","STM14_5519",-8.90816613094018,4.01995670904757,0.00680820675131538,0.940110164213169,0.967737733773893,0.967737733773893,"arcA","two-component response regulator","STM14_5519","SL1344_4525","protein_coding","-","FDR>=0.1"
"STM14_5508","STM14_5508",0.0232014341347031,7.2633896546941,0.0060509287777144,0.940687529237243,0.968037982529683,0.968037982529683,"creA","hypothetical protein","STM14_5508","SL1344_4514","protein_coding","-","FDR>=0.1"
"STM14_4966","STM14_4966",0.0510911924640862,5.27288439411702,0.0060303243477966,0.940788360741564,0.968037982529683,0.968037982529683,"murI","glutamate racemase","STM14_4966","SL1344_4080","protein_coding","-","FDR>=0.1"
"STM14_1056","STM14_1056",0.0294323930146226,7.72619530852518,0.00589985050289243,0.941430926166478,0.968500207263891,0.968500207263891,"ybjD","hypothetical protein","STM14_1056","SL1344_0878","protein_coding","-","FDR>=0.1"
"STM14_4083","STM14_4083",-8.94909527377534,4.05970124451671,0.00644641726532991,0.941718382327596,0.968508290503615,0.968508290503615,"fis","DNA-binding protein Fis","STM14_4083","SL1344_3358","protein_coding","-","FDR>=0.1"
"STM14_1647","STM14_1647",-0.0462324201779274,7.12750603383932,0.00582044560692019,0.941825490725316,0.968508290503615,0.968508290503615,"ydiO","putative acyl-CoA dehydrogenase","STM14_1647","SL1344_1290","protein_coding","-","FDR>=0.1"
"STM14_5092","STM14_5092",-0.0721825585954746,3.57840673779202,0.00571986754941101,0.942329175888972,0.968793478258448,0.968793478258448,"plsB","glycerol-3-phosphate acyltransferase","STM14_5092","SL1344_4172","protein_coding","-","FDR>=0.1"
"STM14_4578","STM14_4578",-0.0429225512702054,4.41354157955456,0.00596823989656889,0.942489642554086,0.968793478258448,0.968793478258448,"-","hypothetical protein","STM14_4578","STM14_4578",NA,"-","FDR>=0.1"
"STM14_1678","STM14_1678",-0.0725786141714338,7.15931701656219,0.00552510242152771,0.94331738010882,0.969322587610494,0.969322587610494,"ttrC","tetrathionate reductase complex subunit C","STM14_1678","SL1344_1318","protein_coding","-","FDR>=0.1"
"STM14_4741","STM14_4741",0.0201577918378775,7.70535262553455,0.00551064695887504,0.94339141836717,0.969322587610494,0.969322587610494,"-","putative inner membrane protein","STM14_4741","SL1344_3895","protein_coding","-","FDR>=0.1"
"STM14_4008","STM14_4008",-8.89619597166782,4.00843215136372,0.00600464205360041,0.943745075968648,0.969487097113814,0.969487097113814,"rpoN","RNA polymerase factor sigma-54","STM14_4008","SL1344_3292","protein_coding","-","FDR>=0.1"
"STM14_2841","STM14_2841",-0.0524973184425558,6.28646957534986,0.00535804734304435,0.944179047660086,0.969644465701208,0.969644465701208,"-","hypothetical protein","STM14_2841","SL1344_2272","protein_coding","-","FDR>=0.1"
"STM14_2515","STM14_2515",0.0464453198153459,7.68952595099732,0.00531467022913823,0.944404988863164,0.969644465701208,0.969644465701208,"cbiH","precorrin-3B C17-methyltransferase","STM14_2515","SL1344_2003","protein_coding","-","FDR>=0.1"
"STM14_3037","STM14_3037",-0.061660144673429,6.91582544974228,0.00528296253764982,0.944570734331169,0.969644465701208,0.969644465701208,"ypfG","putative periplasmic protein","STM14_3037","SL1344_2439","protein_coding","-","FDR>=0.1"
"STM14_3622","STM14_3622",0.0440915791375043,6.38627772277866,0.0052635249517472,0.94467258786622,0.969644465701208,0.969644465701208,"-","hypothetical protein","STM14_3622","STM14_3622",NA,"-","FDR>=0.1"
"STnc350","STnc350",0.0267893250562981,5.97999395298422,0.0051107475678398,0.945479825835635,0.970083162654968,0.970083162654968,"STnc350","Intergenic","STnc350","ncRNA0156",NA,"-","FDR>=0.1"
"STM14_3113","STM14_3113",-8.96174118622508,4.07194071356495,0.00557036475470601,0.945812215300785,0.970083162654968,0.970083162654968,"fdx","electron carrer protein","STM14_3113","SL1344_2500","protein_coding","-","FDR>=0.1"
"STM14_3844","STM14_3844",0.0281829441811279,8.08862388551733,0.00501090055742281,0.94601396760389,0.970083162654968,0.970083162654968,"sufI","repressor protein for FtsI","STM14_3844","SL1344_3146","protein_coding","-","FDR>=0.1"
"STM14_5253","STM14_5253",-0.0232820473298049,7.87889653868405,0.00499103866935258,0.946120857269706,0.970083162654968,0.970083162654968,"yjfJ","putative phage shock protein A","STM14_5253","SL1344_4304","protein_coding","-","FDR>=0.1"
"STM14_2829","STM14_2829",-0.0506416291739943,7.21907083676978,0.00497424520790091,0.946211400774567,0.970083162654968,0.970083162654968,"yfaX","putative transcriptional regulator","STM14_2829","SL1344_2261","protein_coding","-","FDR>=0.1"
"STM14_3350","STM14_3350",-0.0377577898809635,7.60495463556074,0.00495180405259354,0.946332634667658,0.970083162654968,0.970083162654968,"pipB2","secreted effector protein","STM14_3350","SL1344_2763","protein_coding","SPI-2","FDR>=0.1"
"STM14_0365","STM14_0365",-0.016509068194825,8.810256088926,0.00492908290727145,0.946455662985591,0.970083162654968,0.970083162654968,"fadE","acyl-CoA dehydrogenase","STM14_0365","SL1344_0305","protein_coding","-","FDR>=0.1"
"STM14_0029","STM14_0029",-0.0165954759129645,8.31013620285865,0.00485148055889795,0.946878021951,0.970317514720245,0.970317514720245,"bcfB","fimbrial chaparone","STM14_0029","SL1344_0022","protein_coding","-","FDR>=0.1"
"STM14_1896","STM14_1896",-0.0487334464143983,6.95295164878543,0.00467587259130298,0.947846510094097,0.9709843834477,0.9709843834477,"yddG","hypothetical protein","STM14_1896","SL1344_1502","protein_coding","-","FDR>=0.1"
"STM14_4188","STM14_4188",-0.0201965869198303,10.5920788107921,0.00466331207496751,0.947916477352616,0.9709843834477,0.9709843834477,"bigA","putative surface-exposed virulence protein","STM14_4188","SL1344_3445","protein_coding","-","FDR>=0.1"
"STM14_2647","STM14_2647",-0.0409497873882902,5.96185484069873,0.00450883064749874,0.94878487655726,0.971675208888839,0.971675208888839,"thiD","phosphomethylpyrimidine kinase","STM14_2647","SL1344_2123","protein_coding","-","FDR>=0.1"
"STM14_2834","STM14_2834",0.0539146012732108,1.85709496739787,0.00465241529016458,0.949091200139805,0.971790233340205,0.971790233340205,"-","hypothetical protein","STM14_2834","STM14_2834",NA,"-","FDR>=0.1"
"STM14_5259","STM14_5259",0.0230620049844898,8.54245920668605,0.00438118280371569,0.94951378442718,0.971933705081846,0.971933705081846,"aidB","isovaleryl CoA dehydrogenase","STM14_5259","SL1344_4310","protein_coding","-","FDR>=0.1"
"STM14_2317","STM14_2317",-0.022604367887254,5.50830822096703,0.00436284076561355,0.949619395621991,0.971933705081846,0.971933705081846,"yecO","putative SAM-dependent methyltransferase","STM14_2317","SL1344_1840","protein_coding","-","FDR>=0.1"
"STM14_1627","STM14_1627",0.0618222746447566,6.79784279117622,0.00426078176935984,0.950211157822542,0.972313380912417,0.972313380912417,"btuC","vtamin B12-transporter permease","STM14_1627","SL1344_1274","protein_coding","-","FDR>=0.1"
"STM14_5289","STM14_5289",0.0408035585915851,7.17892623746882,0.00423212721235444,0.950378581143381,0.972313380912417,0.972313380912417,"cysQ","PAPS (adenosine 3'-phosphate 5'-phosphosulfate) 3'(2'),5'-bisphosphate nucleotidase","STM14_5289","SL1344_4337","protein_coding","-","FDR>=0.1"
"STM14_1718","STM14_1718",-0.0424834723408427,6.68337428490563,0.00416890364078348,0.950750011527832,0.972494753470065,0.972494753470065,"ssaU","secretion system apparatus protein SsaU","STM14_1718","SL1344_1356","protein_coding","SPI-2","FDR>=0.1"
"STM14_1779","STM14_1779",0.016494214941596,7.52098470936025,0.00410367064685779,0.95113622585399,0.972691170947864,0.972691170947864,"rstA","DNA-binding transcriptional regulator RstA","STM14_1779","SL1344_1405","protein_coding","-","FDR>=0.1"
"STM14_5069","STM14_5069",0.0329626126649659,6.05341410499423,0.00406407398814235,0.951372165084167,0.972733858931739,0.972733858931739,"-","putative inner membrane protein","STM14_5069","SL1344_4152","protein_coding","-","FDR>=0.1"
"STM14_1121","STM14_1121",0.0520713187459725,6.46967458206713,0.00389516453592265,0.952391837749263,0.973577696997154,0.973577696997154,"smtA","putative metallothionein SmtA","STM14_1121","SL1344_0928","protein_coding","-","FDR>=0.1"
"STM14_4828","STM14_4828",-0.0139323017145587,8.18894222764787,0.0036983902501877,0.953608155737239,0.974622169371114,0.974622169371114,"-","putative cytoplasmic protein","STM14_4828","SL1344_3961","protein_coding","-","FDR>=0.1"
"STM14_4252","STM14_4252",0.0147806206227884,8.8115481245441,0.00360733258716905,0.954182001155905,0.975009719255391,0.975009719255391,"-","putative dihydrodipicolinate synthetase","STM14_4252","SL1344_3499","protein_coding","-","FDR>=0.1"
"STM14_991","STM14_991",0.013441525032468,8.61811326580971,0.00355173227344152,0.954535976223859,0.975033541431007,0.975033541431007,"yliA","glutathione transporter ATP-binding protein","STM14_991","SL1344_0824","protein_coding","-","FDR>=0.1"
"STM14_5290","STM14_5290",-0.0170493814237695,8.29511279786525,0.00354256161585909,0.95459462710674,0.975033541431007,0.975033541431007,"ytfJ","putative transcriptional regulator","STM14_5290","SL1344_4338","protein_coding","-","FDR>=0.1"
"STM14_0335","STM14_0335",0.0168843039762483,8.07027325710757,0.00348361949219367,0.954973424705064,0.97522158702297,0.97522158702297,"-","putative periplasmic protein","STM14_0335","SL1344_0282","protein_coding","SPI-6","FDR>=0.1"
"STM14_2256","STM14_2256",0.0872267122543248,5.44685313730699,0.00320114432329976,0.956835149156212,0.976732244484674,0.976732244484674,"pagO","integral membrane protein","STM14_2256","SL1344_1793","protein_coding","-","FDR>=0.1"
"STM14_1631","STM14_1631",0.0546149110262116,2.57227022057033,0.00326011688468419,0.956842707863106,0.976732244484674,0.976732244484674,"-","hypothetical protein","STM14_1631","STM14_1631",NA,"-","FDR>=0.1"
"STM14_1395","STM14_1395",-0.0322433817926299,6.79584625179351,0.0030993698643158,0.957526017054572,0.977230607055084,0.977230607055084,"ycfX","N-acetyl-D-glucosamine kinase","STM14_1395","SL1344_1157","protein_coding","-","FDR>=0.1"
"STM14_2314","STM14_2314",0.0185111476783019,5.34263277076217,0.00300854018583152,0.958152267596614,0.97767054560836,0.97767054560836,"yecD","hypothetical protein","STM14_2314","SL1344_1837","protein_coding","-","FDR>=0.1"
"STM14_4727","STM14_4727",-0.0172531802158009,8.86501632001534,0.00291867651426436,0.958781265177544,0.978104330872048,0.978104330872048,"wecG","putative UDP-N-acetyl-D-mannosaminuronic acid transferase","STM14_4727","SL1344_3888","protein_coding","-","FDR>=0.1"
"STM14_5047","STM14_5047",0.0163626470833326,7.10492327280147,0.00289227093093203,0.958967931505815,0.978104330872048,0.978104330872048,"-","putative cytoplasmic protein","STM14_5047","SL1344_4133","protein_coding","-","FDR>=0.1"
"STM14_5245","STM14_5245",-0.0120610887105998,8.41032872762142,0.00283561397976306,0.959371358139885,0.978316598722045,0.978316598722045,"hflC","FtsH protease regulator HflC","STM14_5245","SL1344_4298","protein_coding","-","FDR>=0.1"
"STM14_4465","STM14_4465",-0.0185190445923815,9.48300874226767,0.0027976895086681,0.959643663189881,0.978395096462063,0.978395096462063,"yibP","hypothetical protein","STM14_4465","SL1344_3671","protein_coding","-","FDR>=0.1"
"STM14_0619","STM14_0619",0.0148573214183212,8.54767613754126,0.00271135705610615,0.960270537352521,0.978834986080338,0.978834986080338,"fdrA","membrane protein FdrA","STM14_0619","SL1344_0522","protein_coding","-","FDR>=0.1"
"STM14_2493","STM14_2493",-0.0285403785049642,3.95213548286177,0.00272643270214623,0.961102547207122,0.979298373222575,0.979298373222575,"-","hypothetical protein","STM14_2493","STM14_2493","protein_coding","-","FDR>=0.1"
"STM14_2513","STM14_2513",-0.0224204297477286,6.09153368893175,0.00256094252706163,0.96138713175362,0.979298373222575,0.979298373222575,"cbiK","vitamin B12 biosynthetic protein","STM14_2513","SL1344_2001","protein_coding","-","FDR>=0.1"
"STM14_0843","STM14_0843",0.0413223046521339,5.35487126700386,0.00252929571431437,0.961626214205298,0.979298373222575,0.979298373222575,"-","putative glycosyltransferase","STM14_0843","SL1344_0706","protein_coding","-","FDR>=0.1"
"STM14_0271","STM14_0271",0.0316006599422979,3.85949780041138,0.00264356374516872,0.961697509078044,0.979298373222575,0.979298373222575,"lpxB","lipid-A-disaccharide synthase","STM14_0271","SL1344_0230","protein_coding","-","FDR>=0.1"
"STM14_4184","STM14_4184",-0.024206791465955,6.42030658759099,0.0025192164477037,0.961702674761798,0.979298373222575,0.979298373222575,"nirD","nitrite reductase small subunit","STM14_4184","SL1344_3442","protein_coding","-","FDR>=0.1"
"STM14_5033","STM14_5033",0.0169593464362397,6.56604640679876,0.00248336682516737,0.96197587815907,0.97937747432902,0.97937747432902,"-","putative cytoplasmic protein","STM14_5033","SL1344_4121","protein_coding","-","FDR>=0.1"
"STM14_1142","STM14_1142",0.0654539071383333,3.58718005883861,0.0024169007633521,0.962487688446441,0.979699417075436,0.979699417075436,"-","hypothetical protein","STM14_1142","STM14_1142","protein_coding","-","FDR>=0.1"
"STM14_2731","STM14_2731",0.0729365939824566,5.65253961005575,0.00240013172004261,0.962968981724204,0.979990172583611,0.979990172583611,"-","hypothetical protein","STM14_2731","SL1344_2187","protein_coding","-","FDR>=0.1"
"STM14_1818","STM14_1818",-0.0353574966255697,7.02955213228292,0.00231157416178007,0.963313413435644,0.98014155756635,0.98014155756635,"rspA","putative dehydratase","STM14_1818","SL1344_1435","protein_coding","-","FDR>=0.1"
"STM14_3512","STM14_3512",0.0307954731143903,5.66950425825442,0.00222777424951026,0.963983946849251,0.980624612056844,0.980624612056844,"-","putative cytoplasmic protein","STM14_3512","SL1344_2889","protein_coding","-","FDR>=0.1"
"STM14_2805","STM14_2805",0.0236393753160778,5.55841003715401,0.00208818826642787,0.965129574569705,0.981590667821249,0.981590667821249,"-","hypothetical protein","STM14_2805","STM14_2805",NA,"-","FDR>=0.1"
"STM14_0711","STM14_0711",0.0292296263244139,5.57957377441683,0.00216387806788482,0.9653430891333,0.981608512681425,0.981608512681425,"-","molybdopterin-containing oxidoreductase iron-sulfur subunit","STM14_0711","STM14_0711","protein_coding","-","FDR>=0.1"
"STM14_1592","STM14_1592",-0.0209313214501869,5.81168620285704,0.00203302982613351,0.965592826720221,0.981663176180554,0.981663176180554,"osmE","DNA-binding transcriptional activator OsmE","STM14_1592","SL1344_1246","protein_coding","-","FDR>=0.1"
"STM14_4149","STM14_4149",-9.21607652985697,4.31953938153255,0.00214662648406128,0.96633506006662,0.982218408253592,0.982218408253592,"tuf_1","elongation factor Tu","STM14_4149","STM14_4149","protein_coding","-","FDR>=0.1"
"STM14_0388","STM14_0388",0.0113568164357671,8.2340380095405,0.001881427603589,0.966899558129484,0.98259279502345,0.98259279502345,"-","putative hydrolase/acyltransferase","STM14_0388","SL1344_0327","protein_coding","-","FDR>=0.1"
