"Molecule","locus_tag","gene_name","gene_func","COG","description","theme","FDR_liver","logFC_liver","FDR_spleen","logFC_spleen"
"Chromosome","SL1344_4447","yjiN","Protein of unknown function (DUF445)","S","Function Unknown","Poorly characterised",0.999204941602324,-0.0898900295049353,0.866705210386328,0.71050180633984
"Chromosome","SL1344_4448","yjiO","Sugar (and other) transporter","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.260974674792944,1.00256505806775,0.465776570086533,0.716633609777406
"Chromosome","SL1344_4449","SL1344_4449","Putative transposase, YhgA-like","S","Function Unknown","Poorly characterised",0.848247376569191,0.2001341158384,0.904869146787653,-0.164553883580098
"Chromosome","SL1344_4450","SL1344_4450","Aldehyde dehydrogenase family","C","Energy production and conversion","Metabolism",0.999204941602324,0.292394548518077,0.910780258965018,0.575554602295196
"Chromosome","SL1344_4454","symE","Involved in the degradation and recycling of damaged RNA. It is itself a target for degradation by the ATP-dependent protease Lon","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.389787925969079,-0.787832892252002,0.0979463757474778,-1.29088399725094
"Chromosome","SL1344_4455","hsdS","Type I restriction modification DNA specificity domain","V","Defense mechanisms","Cellular processes and signaling",0.419965260351411,-0.75654638891352,0.347925087229543,-0.813617112380394
"Chromosome","SL1344_4456","hsdM","HsdM N-terminal domain","V","Defense mechanisms","Cellular processes and signaling",0.891893002081817,0.154522647555745,0.884286176366815,0.189473180943092
"Chromosome","SL1344_4457","hsdR","EcoEI R protein C-terminal","L","Replication, recombination and repair ","Information storage and processing",0.69038000748525,-0.400890718510138,0.689619738451798,-0.464389286897332
"Chromosome","SL1344_4458","mrr","Restriction endonuclease","V","Defense mechanisms","Cellular processes and signaling",0.908044178959741,-0.139046527867796,0.845062419134578,-0.252970452379901
"Chromosome","SL1344_4460","SL1344_4460","BrnA antitoxin of type II toxin-antitoxin system","S","Function Unknown","Poorly characterised",6.69e-05,-2.60535250632082,4.02e-07,-3.98796707548679
"Chromosome","SL1344_4463","cstAb","5TM C-terminal transporter carbon starvation CstA","T","Signal transduction mechanisms","Cellular processes and signaling",0.418346522799529,0.777507002189546,0.0923552224606756,1.26179630830234
"Chromosome","SL1344_4464","tsr","Homologues of the ligand binding domain of Tar","NT","Cell motility;Signal transduction mechanisms","Cellular processes and signaling",0.765380702071732,-0.299616700748117,0.946138069915842,-0.107862518815662
"Chromosome","SL1344_4465","SL1344_4465","Magnesium chelatase, subunit ChlI","K","Transcription","Information storage and processing",0.358883152844779,0.811136872878176,0.3322673062157,0.857983548137485
"Chromosome","SL1344_4466","SL1344_4466","PTS system fructose IIA component","G","Carbohydrate transport and metabolism","Metabolism",0.863246234958128,-0.205875998594269,0.70607753783221,0.410063890267301
"Chromosome","SL1344_4467","SL1344_4467","PTS system sorbose subfamily IIB component","G","Carbohydrate transport and metabolism","Metabolism",0.758737531746147,-0.31674240299705,0.807612214460616,-0.307885245124032
"Chromosome","SL1344_4468","SL1344_4468","PTS system sorbose-specific iic component","G","Carbohydrate transport and metabolism","Metabolism",0.514858280480729,-0.615195704195042,0.567684575378304,-0.587329305562387
"Chromosome","SL1344_4469","SL1344_4469","PTS system mannose/fructose/sorbose family IID component","G","Carbohydrate transport and metabolism","Metabolism",0.253125021766975,-1.00677013046662,0.57713524518327,-0.634506926868944
"Chromosome","SL1344_4470","SL1344_4470","SIS domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.524642156070234,-0.624799918710261,0.719683306851244,-0.42545016385194
"Chromosome","SL1344_4471","SL1344_4471","SIS domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.448287004626174,-0.713013132617367,0.265410328661639,-1.04535848290263
"Chromosome","SL1344_4472","mdoB","Transfers a phosphoglycerol residue from phosphatidylglycerol to the membrane-bound nascent glucan backbones","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.999204941602324,0.16260877165443,0.957008325790773,-0.447653176657529
"Chromosome","SL1344_4473","yjjA","Protein of unknown function (DUF2501)","S","Function Unknown","Poorly characterised",0.999204941602324,-0.171663312071859,0.956359501233879,-0.509322120883904
"Chromosome","SL1344_4478","yjjQ","Bacterial regulatory proteins, luxR family","K","Transcription","Information storage and processing",0.421649329697265,0.764087709547222,0.286486999739379,-1.01666251143238
"Chromosome","SL1344_4479","bglJ","helix_turn_helix, Lux Regulon","K","Transcription","Information storage and processing",0.551573145384838,0.554642068653495,0.936595255894611,0.124443182368767
"Chromosome","SL1344_4481","fhuF","Ferric iron reductase FhuF-like transporter","S","Function Unknown","Poorly characterised",0.999204941602324,-0.155942143599175,0.999304589921669,-0.0350620644282643
"Chromosome","SL1344_4482","SL1344_4482","diguanylate cyclase","T","Signal transduction mechanisms","Cellular processes and signaling",0.819261401326655,0.230085250143446,0.942070944833715,0.101170874636613
"Chromosome","SL1344_4483","SL1344_4483","Protein of unknown function (DUF1435)","S","Function Unknown","Poorly characterised",0.999204941602324,-0.192574370034768,0.961785572332725,-0.474309569100468
"Chromosome","SL1344_4484","rsmC","Specifically methylates the guanine in position 1207 of 16S rRNA in the 30S particle","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.673344986615537,-0.425086550548271,0.60627803504972,-0.548220063318881
"Chromosome","SL1344_4486","rimI","This enzyme acetylates the N-terminal alanine of ribosomal protein S18","K","Transcription","Information storage and processing",0.856137215223229,-0.742868544338633,0.915335708716661,-0.614413205186585
"Chromosome","SL1344_4487","yjjG","HAD-hyrolase-like","S","Function Unknown","Poorly characterised",0.989600820849508,-0.642935708678252,0.993614942857309,-0.132544279816053
"Chromosome","SL1344_4488","prfC","Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.314908185130256,-1.11222633313888,0.252202464933923,-1.28503500176314
"Chromosome","SL1344_4489","osmY","BON domain","S","Function Unknown","Poorly characterised",0.83105602781514,-0.238597848707009,0.820014668088668,-0.310856838488223
"Chromosome","SL1344_4490","yjjU","Patatin-like phospholipase","S","Function Unknown","Poorly characterised",0.999204941602324,0.125807155972334,0.979150459688125,0.359320191665964
"Chromosome","SL1344_4491","yjjV","TatD related DNase","L","Replication, recombination and repair ","Information storage and processing",0.999204941602324,-0.290576624551366,0.988369206293153,0.236984479338938
"Chromosome","SL1344_4492","yjjW","Radical SAM superfamily","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.400904446812223,0.83340837772486,0.886489670799216,0.229642790678784
"Chromosome","SL1344_4493","yjjI","Protein of unknown function (DUF3029)","F","Nucleotide transport and metabolism","Metabolism",0.642011792703177,0.474887907711317,0.698780883844018,0.506548919716673
"Chromosome","SL1344_4494","deoC","Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate","F","Nucleotide transport and metabolism","Metabolism",1.13e-16,-4.98960503391077,1.13e-18,-6.20449004741537
"Chromosome","SL1344_4495","deoA","The enzymes which catalyze the reversible phosphorolysis of pyrimidine nucleosides are involved in the degradation of these compounds and in their utilization as carbon and energy sources, or in the rescue of pyrimidine bases for nucleotide synthesis","F","Nucleotide transport and metabolism","Metabolism",0.964181375528116,-0.657320917262985,0.607366399239949,-0.948127327955455
"Chromosome","SL1344_4496","deoB","Phosphotransfer between the C1 and C5 carbon atoms of pentose","G","Carbohydrate transport and metabolism","Metabolism",0.663735859478331,-0.925465020805374,0.885203850809693,-0.722153966742968
"Chromosome","SL1344_4498","stjA","-","-","no category","no theme",0.490988333601,-0.639920326364094,0.233110254050838,-1.02539095454337
"Chromosome","SL1344_4499","stjB","Usher protein","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.999204941602324,0.280870931806899,0.98048630995855,0.347117155376727
"Chromosome","SL1344_4500","stjC","chaperone","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.425815934554787,-0.698431694814063,0.600299699465102,-0.59628825680367
"Chromosome","SL1344_4501","SL1344_4501","Protein of unknown function (DUF1120)","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.71506355741976,-0.360916428268128,0.822272801119875,0.28964521428179
"Chromosome","SL1344_4502","SL1344_4502","Protein of unknown function (DUF1120)","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.306392403056014,-0.95848505440524,0.168334861489997,1.03272199957036
"Chromosome","SL1344_4503","lplA","Catalyzes both the ATP-dependent activation of exogenously supplied lipoate to lipoyl-AMP and the transfer of the activated lipoyl onto the lipoyl domains of lipoate-dependent enzymes","H","Coenzyme transport and metabolism","Metabolism",0.447837466681866,0.700672468305858,0.469753499561486,0.721455587506755
"Chromosome","SL1344_4504","smp","Bacterial virulence factor haemolysin","S","Function Unknown","Poorly characterised",0.779982282522059,-0.285463284845979,0.700534985949169,-0.477991469625584
"Chromosome","SL1344_4505","serB","haloacid dehalogenase-like hydrolase","E","Amino acid transport and metabolism","Metabolism",0.00610848121239974,-1.87654925473852,0.37749215827085,-1.22678885898179
"Chromosome","SL1344_4506","radA","DNA-dependent ATPase involved in processing of recombination intermediates, plays a role in repairing DNA breaks. Stimulates the branch migration of RecA-mediated strand transfer reactions, allowing the 3' invading strand to extend heteroduplex DNA faster. Binds ssDNA in the presence of ADP but not other nucleotides, has ATPase activity that is stimulated by ssDNA and various branched DNA structures, but inhibited by SSB. Does not have RecA's homology-searching function","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.999204941602324,-0.285928489179194,0.920786960356449,-0.581163257859722
"Chromosome","SL1344_4507","nadR","AAA domain","H","Coenzyme transport and metabolism","Metabolism",0.498610018429553,-0.644775071625754,0.0872664253084235,-1.34202214948133
"Chromosome","SL1344_4508","yjjK","ABC transporter","S","Function Unknown","Poorly characterised",0.964181375528116,0.655725661173595,0.911679454062682,0.613506888390479
"Chromosome","SL1344_4509","slt","Soluble lytic murein transglycosylase L domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.539437890107948,-0.593370709772163,0.292198622986172,-0.973086866134521
"Chromosome","SL1344_4514","creA","CreA protein","S","Function Unknown","Poorly characterised",0.999204941602324,0.148644734231512,0.961785572332725,0.449501017640474
"Chromosome","SL1344_4515","creB","Transcriptional regulatory protein, C terminal","K","Transcription","Information storage and processing",0.536640531715843,-0.566796388105589,0.356475625029184,-0.840792215703261
"Chromosome","SL1344_4516","creC","HAMP (Histidine kinases, Adenylyl cyclases, Methyl binding proteins, Phosphatases) domain","T","Signal transduction mechanisms","Cellular processes and signaling",0.524929581910266,0.680718000533633,0.210812101724074,1.15146915979387
"Chromosome","SL1344_4517","creD","Inner membrane protein CreD","V","Defense mechanisms","Cellular processes and signaling",0.999204941602324,0.417273770761515,0.649928756139004,0.831588799405267
"Chromosome","SL1344_4518","sthE","Fimbrial protein","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.948134573026126,-0.0743786755018048,0.982267534366546,0.0391354513364312
"Chromosome","SL1344_4520","sthB","PapC C-terminal domain","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.366024489298728,-0.802678870412264,0.262764979012779,-1.16505231371242
"Chromosome","SL1344_4521","sthA","Pili assembly chaperone PapD, C-terminal domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.387253792459789,0.801257099507785,0.268442298687427,0.94527108548824
"Chromosome","SL1344_4522","SL1344_4522","Fimbrial protein","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.596167808059482,-0.498189024303702,0.995891670376407,0.0159053881550225
"Chromosome","SL1344_4523","SL1344_4523","Winged helix-turn-helix DNA binding","T","Signal transduction mechanisms","Cellular processes and signaling",0.340384880205015,0.881226206036865,0.519299878702825,0.650995929558396
"Chromosome","SL1344_4527","lasT","Catalyzes the formation of 2'O-methylated cytidine (Cm32) or 2'O-methylated uridine (Um32) at position 32 in tRNA","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.999204941602324,0.414201790945954,0.99918753221705,-0.0444111208148405
"Chromosome","STnc1110","STnc1110","-",NA,"no category","no theme",0.999204941602324,0.201677571335861,0.999304589921669,0.0364122874860273
"Chromosome","STnc1120","STnc1120","-",NA,"no category","no theme",0.999204941602324,0.295185929375893,0.995125012877387,-0.0685916416373871
"Chromosome","STnc1650","STnc1650","-",NA,"no category","no theme",0.999204941602324,0.247122821108448,0.979150459688125,-0.376945920005688
"Chromosome","STnc400","STnc400","-",NA,"no category","no theme",0.388873519393257,-0.837920082245415,0.501698991677485,-0.689037092015287
"Chromosome","tRNA","tRNA","-",NA,"no category","no theme",0.744424448585271,0.323124616924474,0.48433213443882,0.697123528258918
"Chromosome","ydgU","ydgU","-",NA,"no category","no theme",0.999204941602324,0.407308140245592,0.321424890360352,1.10576226226994
"pCol1B9_SL1344","SL1344_P2_0005","yacC","DNA polymerase III, epsilon subunit and related 3'-5'","L","Replication, recombination and repair ","Information storage and processing",0.999204941602324,-0.54282796238951,0.862611579622889,-0.834036861900477
"pCol1B9_SL1344","SL1344_P2_0007","yaeA","putative membrane protein",NA,"no category","no theme",0.340384880205015,0.885382955573329,0.447436850642859,0.769986281377299
"pCol1B9_SL1344","SL1344_P2_0009","yafA","putative membrane protein",NA,"no category","no theme",0.487382865869314,-0.701786041586956,0.211019899604168,-1.16807869923569
"pCol1B9_SL1344","SL1344_P2_0010","yafB","conserved hypothetical plasmid protein",NA,"no category","no theme",0.239853056971878,1.0525828875833,0.010518109093578,-1.69344592247758
"pCol1B9_SL1344","SL1344_P2_0011","yagA","-","-","no category","no theme",0.170722342085311,-1.20516556832709,0.362670634270536,-0.892569730213969
"pCol1B9_SL1344","SL1344_P2_0012","cib","Colicin pore forming domain","S","Function Unknown","Poorly characterised",0.166667911200134,-1.09561227316939,0.0341997646963306,-1.56767951159654
"pCol1B9_SL1344","SL1344_P2_0013","imm","immunity protein for colicin Ib",NA,"no category","no theme",0.711605025079753,-0.431920527221747,0.140141713065478,-1.34945385827538
"pCol1B9_SL1344","SL1344_P2_0015","ybbA","conserved hypothetical plasmid protein (pseudogene)",NA,"no category","no theme",0.992898629797074,0.703525250188753,0.988369206293153,0.206982495931384
"pCol1B9_SL1344","SL1344_P2_0016","ybfA","-","-","no category","no theme",0.202071503622628,-1.3261202070291,0.173523882070078,-1.26277772215122
"pCol1B9_SL1344","SL1344_P2_0017","resA","Phage integrase family","L","Replication, recombination and repair ","Information storage and processing",0.986561356656798,0.0228957125921054,0.613107052577856,-0.591203967376163
"pCol1B9_SL1344","SL1344_P2_0019","parA","CobQ/CobB/MinD/ParA nucleotide binding domain","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling",0.134330927554146,-1.40773819823221,0.173074763059376,-1.41261099933165
"pCol1B9_SL1344","SL1344_P2_0020","SL1344_P2_0020","-","-","no category","no theme",0.355892039084986,-0.97398891481279,0.284289616537625,-1.07898504642076
"pCol1B9_SL1344","SL1344_P2_0021","stbA","StbA protein","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.0748977619387618,-1.28158205062483,0.021292027152197,-1.69122327900018
"pCol1B9_SL1344","SL1344_P2_0022","stbB","Plasmid stability protein","S","Function Unknown","Poorly characterised",0.225408098612956,-1.15613377491079,0.232669743321534,-1.27369151451287
"pCol1B9_SL1344","SL1344_P2_0023","impC","conserved hypothetical protein (fragment)",NA,"no category","no theme",0.465192359297336,-0.983194565707156,0.567719779920714,-1.02790750086641
"pCol1B9_SL1344","SL1344_P2_0025","yccB","Protein of unknown function (DUF1281)","S","Function Unknown","Poorly characterised",0.0767708142387183,-1.27282587831017,0.0298949282553034,-1.56309543779487
"pCol1B9_SL1344","SL1344_P2_0027","ycdB","Belongs to the N(4) N(6)-methyltransferase family","L","Replication, recombination and repair ","Information storage and processing",0.670443897065082,-0.891355933153585,0.921424719250145,-0.14340548224222
"pCol1B9_SL1344","SL1344_P2_0029","yceB","Protein of unknown function (DUF1380)","S","Function Unknown","Poorly characterised",0.999204941602324,-0.592306300603866,0.783385203749162,0.733525813181903
"pCol1B9_SL1344","SL1344_P2_0030","ycfA","-","-","no category","no theme",0.178549635478046,-1.2395281674495,0.22913942939381,-1.2667195666351
"pCol1B9_SL1344","SL1344_P2_0031","ycgA","conserved hypothetical plasmid protein",NA,"no category","no theme",0.999204941602324,-0.300184093641325,0.988369206293153,-0.283327201321104
"pCol1B9_SL1344","SL1344_P2_0032","ycgB","Antirestriction protein","S","Function Unknown","Poorly characterised",0.340026773312442,-0.885142900138028,0.0909854368085916,-1.33072060429934
"pCol1B9_SL1344","SL1344_P2_0033","ycgC","-","-","no category","no theme",0.407198962646037,-1.00735933872952,0.593300931140312,-0.943885450893234
"pCol1B9_SL1344","SL1344_P2_0036","ycjA","ParB-like nuclease domain","K","Transcription","Information storage and processing",0.0555519780388324,-1.37096859795299,0.584502909255358,0.592512397913486
"pCol1B9_SL1344","SL1344_P2_0037","psiB","Plasmid SOS inhibition protein (PsiB)","S","Function Unknown","Poorly characterised",0.0529722384280815,-1.4425579754161,0.479668121774464,-0.917533928496805
"pCol1B9_SL1344","SL1344_P2_0038","psiA","PsiA protein","S","Function Unknown","Poorly characterised",0.979650771482999,-0.687091738797676,0.742695592795619,-0.853254790223154
"pCol1B9_SL1344","SL1344_P2_0040","yddA","conserved hypothetical plasmid protein",NA,"no category","no theme",0.831045531814579,-0.833356525449476,0.922415344054988,-0.580755494706904
"pCol1B9_SL1344","SL1344_P2_0041","ard","Antirestriction protein (ArdA)","S","Function Unknown","Poorly characterised",0.402249894637653,-1.00773770430492,0.713954908043653,-0.925800580514377
"pCol1B9_SL1344","SL1344_P2_0043","ydfB","-","-","no category","no theme",0.565011375896213,-1.06706505737407,0.748354043068274,-0.817987521305002
"pCol1B9_SL1344","SL1344_P2_0044","ydgA","Transposase","S","Function Unknown","Poorly characterised",0.471698673693886,-0.705055400741174,0.776523617809539,0.694512856474399
"pCol1B9_SL1344","SL1344_P2_0045","ydhA","conserved hypothetical plasmid protein",NA,"no category","no theme",0.194300204625649,-1.081536311641,0.0320261060536236,-1.58143251243893
"pCol1B9_SL1344","SL1344_P2_0047","ydiA","Domain of unknown function (DUF4942)","L","Replication, recombination and repair ","Information storage and processing",0.573403360046463,-0.582423634476865,0.846491649218975,-0.275548345199809
"pCol1B9_SL1344","SL1344_P2_0047A","SL1344_P2_0047A","-","-","no category","no theme",0.907521873396336,-0.716128820747775,0.773641015117122,-0.733313784030851
"pCol1B9_SL1344","SL1344_P2_0049","nikB","Relaxase/Mobilisation nuclease domain","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.226377536433757,1.11066139295467,0.246923994538488,1.05547746493863
"pCol1B9_SL1344","SL1344_P2_0050","trbC","Type IV secretory pathway VirD4","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.299829637019802,-1.13911235724678,0.156940281457813,-1.27138586819203
"pCol1B9_SL1344","SL1344_P2_0051","trbB","Required for disulfide bond formation in some periplasmic proteins. Acts by transferring its disulfide bond to other proteins and is reduced in the process","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.5789907146195,-0.878418341312286,0.884519629683759,-0.5870988341121
"pCol1B9_SL1344","SL1344_P2_0052","trbA","-","-","no category","no theme",0.270736937196912,0.99179526884283,0.265893938801047,0.983585586075895
"pCol1B9_SL1344","SL1344_P2_0053","pndC","counter protein for PndA",NA,"no category","no theme",0.616537903452396,-0.500912756740771,0.910467059890803,-0.15753493884752
"pCol1B9_SL1344","SL1344_P2_0054A","SL1344_P2_0054A","hypothetical plasmid protein",NA,"no category","no theme",0.372510996404584,0.808976214263104,0.213655759313226,0.974473142951482
"pCol1B9_SL1344","SL1344_P2_0055","exc","surface exclusion protein",NA,"no category","no theme",0.402544931342063,-0.812913084660488,0.00334294973157228,-1.79673771527574
"pCol1B9_SL1344","SL1344_P2_0056","traY","-","-","no category","no theme",0.0260330948507958,-1.41053972640326,0.00190171150284337,-1.89224066299183
"pCol1B9_SL1344","SL1344_P2_0057","traX","putative membrane protein",NA,"no category","no theme",0.508293460485249,0.664676042466399,0.125476446374694,1.23472842898786
"pCol1B9_SL1344","SL1344_P2_0058","traW","-","-","no category","no theme",0.999204941602324,-0.209329924898325,0.915335708716661,-0.653444668949603
"pCol1B9_SL1344","SL1344_P2_0059","traV","conjugal transfer protein",NA,"no category","no theme",0.0195721142658068,-1.46358280413575,0.000263531266975659,-2.09948014942889
"pCol1B9_SL1344","SL1344_P2_0060","traU","type IV secretory pathway VirB4","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.180519803653714,-1.29131991898333,0.269432658191294,-1.24699203421049
"pCol1B9_SL1344","SL1344_P2_0062","traS","conjugal transfer protein",NA,"no category","no theme",0.285695179161022,-1.07325415852093,0.567719779920714,-0.938309206610281
"pCol1B9_SL1344","SL1344_P2_0063","traR","conjugal transfer protein",NA,"no category","no theme",0.414943358540899,-1.08180983210515,0.866705210386328,-0.786214239366969
"pCol1B9_SL1344","SL1344_P2_0064","traQ","conjugal transfer protein",NA,"no category","no theme",0.0948073852009504,-1.29830390619611,0.406536240317327,-1.01298226284673
"pCol1B9_SL1344","SL1344_P2_0065","traP","conjugal transfer protein",NA,"no category","no theme",0.626612951918966,-0.820191267719942,0.736401369668107,-0.711704430623873
"pCol1B9_SL1344","SL1344_P2_0066","traO","conjugal transfer protein",NA,"no category","no theme",0.658316578099155,-0.43508910069921,0.406536240317327,-1.03276529473436
"pCol1B9_SL1344","SL1344_P2_0067","traN","Putative outer membrane core complex of type IVb secretion","S","Function Unknown","Poorly characterised",0.291254705364598,-1.00837443819291,0.267145361246539,-1.07407275563486
"pCol1B9_SL1344","SL1344_P2_0068","traM","Type-IV b secretion system, inner-membrane complex component","S","Function Unknown","Poorly characterised",0.00608474286709858,-1.68359662882348,0.355026521670842,-1.13545503560991
"pCol1B9_SL1344","SL1344_P2_0069","traL","-","-","no category","no theme",0.571839006401516,-0.896377296919439,0.915853389721414,-0.608320170791979
"pCol1B9_SL1344","SL1344_P2_0071","sogL","Tfp pilus assembly protein FimV","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.306901434594802,-1.17981284926629,0.66092821337597,0.813814757193803
"pCol1B9_SL1344","SL1344_P2_0072","nuc","PLD-like domain","I","Lipid transport and metabolism","Metabolism",0.111146762884873,-1.35494740451677,0.394540672841158,-1.02531686384518
"pCol1B9_SL1344","SL1344_P2_0073","traK","-","-","no category","no theme",0.661690828767064,0.503056246621335,0.103785668814181,-1.44152704939094
"pCol1B9_SL1344","SL1344_P2_0074","traJ","twitching motility protein","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.332346147112354,-1.05410228315387,0.260406278224751,-1.22261724703935
"pCol1B9_SL1344","SL1344_P2_0075","traI","Type IV secretory system, conjugal DNA-protein transfer","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.487611927763879,-0.934285570518033,0.47122173361377,-0.977159190562697
"pCol1B9_SL1344","SL1344_P2_0076","traH","DotD protein","S","Function Unknown","Poorly characterised",0.201126260012988,1.10410445527763,0.143176349221603,-1.24464570229473
"pCol1B9_SL1344","SL1344_P2_0077","traG","Catalyzes the dephosphorylation of heptose(II) of the outer membrane lipopolysaccharide core","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.827566411602163,-0.228479354708731,0.750860204712599,-0.402662737088258
"pCol1B9_SL1344","SL1344_P2_0078","traF","F plasmid transfer operon, TraF, protein","S","Function Unknown","Poorly characterised",0.149319666894028,1.15315407130789,0.084603946127498,1.26285082832372
"pCol1B9_SL1344","SL1344_P2_0079","traE","conjugal transfer protein",NA,"no category","no theme",0.312559629057683,0.925653841614937,0.356777115684456,0.804478934163438
"pCol1B9_SL1344","SL1344_P2_0080","rci","Belongs to the 'phage' integrase family","L","Replication, recombination and repair ","Information storage and processing",0.150870707718872,1.14908658923068,0.0489071904992852,1.40136906360824
"pCol1B9_SL1344","SL1344_P2_0081","shfB","shufflon protein B prime",NA,"no category","no theme",0.616537903452396,0.538672140260127,0.999375120441982,-0.000521042866949037
"pCol1B9_SL1344","SL1344_P2_0082","shfB2","shufflon protein B",NA,"no category","no theme",0.73467944861407,-0.372905660082161,0.48433213443882,-0.682450445817943
"pCol1B9_SL1344","SL1344_P2_0083","shfC","Bacterial shufflon protein, N-terminal constant region","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.999204941602324,-0.162755562871772,0.988369206293153,-0.17461471291386
"pCol1B9_SL1344","SL1344_P2_0085","pilV","Bacterial shufflon protein, N-terminal constant region","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.604706708834437,0.504202293203885,0.136321427140533,1.22234756761528
"pCol1B9_SL1344","SL1344_P2_0086","pilU","Type IV leader peptidase family","NOU","Cell motility;Post-translational modification, protein turnover, and chaperones; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.386541196876705,0.82136853910228,0.275301267475954,0.981651906004238
"pCol1B9_SL1344","SL1344_P2_0087","pilT","Transglycosylase SLT domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.12504549023529,-1.19376587325651,0.00976626629201215,-1.68629235103433
"pCol1B9_SL1344","SL1344_P2_0088","pilS","PilS N terminal","S","Function Unknown","Poorly characterised",0.366249345119075,0.850985522421099,0.213140535481453,1.09749397597369
"pCol1B9_SL1344","SL1344_P2_0089","pilR","Type II secretion system (T2SS), protein F","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",1.47e-05,-2.73788069150099,4.3e-07,-3.64124063008036
"pCol1B9_SL1344","SL1344_P2_0090","pilQ","Type II secretory pathway, ATPase PulE Tfp pilus assembly pathway, ATPase PilB","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.211211103315396,1.07160952039399,0.224530107338557,-1.05055280031532
"pCol1B9_SL1344","SL1344_P2_0091","pilP","-","-","no category","no theme",0.233289225608571,-1.08407932646496,0.00449192249181331,-1.72556210157337
"pCol1B9_SL1344","SL1344_P2_0092","pilO","pilus protein",NA,"no category","no theme",0.240645529390074,1.05263016058775,0.502660183285427,0.668498828546031
"pCol1B9_SL1344","SL1344_P2_0093","pilN","Type II secretory pathway, component PulD","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.148737195419519,-1.23331505290799,0.390843811390997,-1.0934022302067
"pCol1B9_SL1344","SL1344_P2_0095","pilL","domain, Protein","S","Function Unknown","Poorly characterised",0.33915017041436,0.939155584863493,0.72316375475122,0.473398710153882
"pCol1B9_SL1344","SL1344_P2_0096","pilK","pilus protein",NA,"no category","no theme",0.0492284533457181,-1.39910759333011,0.00193545900421825,-1.92425491066262
"pCol1B9_SL1344","SL1344_P2_0097","pilJ","pilus protein",NA,"no category","no theme",0.31640627086726,0.947863284902156,0.480774663286985,0.747783233377944
"pCol1B9_SL1344","SL1344_P2_0100","trcD","conjugal transfer protein",NA,"no category","no theme",0.18048118550489,-1.1612189739771,0.272576834070628,-1.13573136803248
"pCol1B9_SL1344","SL1344_P2_0101","traC","conjugal transfer protein",NA,"no category","no theme",0.671902220622767,-0.863823311178538,0.624200459351227,-0.913712698634203
