Gene ID,Gene,Product,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,,
STM14_4499,-,putative transcriptional regulator,1,497,2,807,1,643,-1.56,,6,1261,4,1616,2,1530,-0.33,,1,517,1,875,2,677,-1.48,,0.83,
STM14_4500,-,putative Zn-dependent hydrolase,6,383,3,260,3,331,-2.12,,10,1165,6,1298,5,1810,-0.22,,6,365,3,271,4,353,-2.13,,0.96,
STM14_4501,-,hypothetical protein,1,23,1,69,1,71,-1.22,,1,24,1,76,1,43,-1.18,,1,16,1,56,1,72,-1.58,,0.94,
STM14_4502,-,putative inner membrane protein,4,500,3,879,3,679,-0.89,,15,883,13,548,6,245,-0.75,,4,461,3,933,3,636,-0.94,,0.68,
STM14_4503,ligB,NAD-dependent DNA ligase LigB,9,7556,4,6646,4,6306,1.92,,20,1352,19,1190,13,1171,-0.56,,9,7585,4,6705,4,6163,1.92,,0.06,
STM14_4504,-,hypothetical protein,1,136,1,44,1,38,-1.28,,2,109,2,46,0,0,-1.98,,1,140,1,52,1,29,-1.22,,0.96,
STM14_4505,gmk,guanylate kinase,0,0,0,0,0,0,-1.61,,0,0,0,0,0,0,-1.61,,0,0,0,0,0,0,-1.61,,0.89,
STM14_4506,rpoZ,DNA-directed RNA polymerase subunit omega,0,0,0,0,0,0,-0.99,,0,0,0,0,0,0,-0.99,,0,0,0,0,0,0,-0.99,,0.75,
STM14_4507,spoT,"bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase",2,91,1,187,1,64,-2.74,,11,352,6,203,2,194,-1.38,,1,115,1,170,1,86,-2.54,,0.56,
STM14_4508,spoU,tRNA guanosine-2'-O-methyltransferase,6,596,3,117,1,38,-1.35,,5,418,3,98,1,17,-1.84,,6,644,3,123,1,39,-1.25,,0.96,
STM14_4509,recG,ATP-dependent DNA helicase RecG,1,2,0,0,0,0,-8.54,,13,306,5,107,3,111,-1.85,,0,0,0,0,0,0,-9.52,,0,essential
STM14_4510,-,putative cytoplasmic protein,4,147,1,16,0,0,-2.88,,6,363,4,185,1,28,-0.57,,3,148,1,19,0,0,-2.8,,0.62,
STM14_4511,gltS,glutamate transport protein,5,331,4,302,5,162,-1.06,,7,307,6,298,2,56,-1.28,,5,381,5,289,3,176,-0.94,,0.81,
STM14_4512,-,hypothetical protein,0,0,0,0,0,0,-4.74,,1,16,0,0,0,0,-2.31,,1,2,0,0,0,0,-3.88,,0.1,
STM14_4513,yicE,putative purine/xanthine transport protein,8,3684,7,3791,4,2627,1.76,,8,740,8,721,6,643,-0.55,,8,3938,7,4053,3,2900,1.87,,0.07,
STM14_4514,yicH,putative inner membrane protein,9,1369,9,1862,8,1792,-0.01,,15,870,14,747,7,687,-0.93,,9,1463,9,1932,8,1829,0.07,,0.4,
STM14_4515,yicI,alpha-xylosidase YicI,12,1122,8,916,7,545,-1.53,,28,2590,22,2453,15,1824,-0.2,,12,1182,9,885,7,518,-1.5,,0.8,
STM14_4516,yicJ,putative transporter,8,1416,7,816,3,218,-0.85,,22,1122,17,925,11,639,-0.84,,8,1466,7,792,3,233,-0.82,,0.67,
STM14_4518,-,hypothetical protein,1,1,0,0,0,0,-5.82,,1,33,0,0,0,0,-3.5,,0,0,0,0,0,0,-6.55,,0,essential
STM14_4519,-,putative cytoplasmic protein,4,232,1,162,1,161,-1.83,,9,1013,7,1143,6,999,0.54,,4,265,1,153,1,181,-1.73,,0.76,
STM14_4520,-,hypothetical protein,1,29,0,0,0,0,-5.17,,2,101,2,106,2,110,-1.42,,1,19,0,0,0,0,-5.52,,0.05,
STM14_4521,-,hypothetical protein,2,854,2,568,1,488,2.44,,5,50,3,108,2,177,-0.86,,2,871,2,567,1,484,2.46,,0.04,
STM14_4522,sugR,ATP binding protein,9,1252,3,390,2,64,-1.59,,16,1750,13,2062,9,3017,-0.02,,8,1272,3,437,3,74,-1.5,,0.78,
STM14_4523,-,putative cytoplasmic protein,4,494,3,300,3,334,-0.72,,7,436,5,320,3,120,-0.95,,4,559,4,309,3,366,-0.59,,0.62,
STM14_4524,rhuM,putative cytoplasmic protein,7,6955,6,5547,4,3120,1.93,,14,1030,11,1266,6,1241,-0.5,,6,6902,6,5629,4,3140,1.93,,0.06,
STM14_4526,rmbA,putative cytoplasmic protein,1,118,0,0,0,0,-2.83,,2,53,1,117,1,147,-0.72,,1,113,0,0,0,0,-2.86,,0.6,
STM14_4527,misL,putative autotransporter,31,6082,22,5078,18,3506,-0.52,,68,6138,58,5347,34,5293,-0.43,,30,6131,22,5089,18,3519,-0.51,,0.49,
STM14_4528,fidL,putative inner membrane protein,6,750,4,810,3,248,-0.8,,10,613,8,531,4,600,-1.03,,6,794,4,770,3,234,-0.78,,0.68,
STM14_4529,marT,putative transcriptional regulator,5,1612,3,812,2,722,0.51,,9,498,8,671,6,570,-0.62,,3,1595,3,701,2,748,0.45,,0.26,
STM14_4531,-,hypothetical protein,0,0,0,0,0,0,-5.82,,1,18,0,0,0,0,-3.29,,0,0,0,0,0,0,-5.82,,0.01,essential
STM14_4532,slsA,putative inner membrane protein,9,1548,6,1777,6,907,-0.59,,13,2932,12,2190,6,1513,0.13,,9,1472,6,1729,6,914,-0.64,,0.44,
STM14_4533,-,hypothetical protein,0,0,0,0,0,0,-1.01,,0,0,0,0,0,0,-1.01,,0,0,0,0,0,0,-1.01,,0.76,
STM14_4534,cigR,putative inner membrane protein,6,607,3,483,2,482,-1.47,,12,1038,10,1023,6,762,-0.61,,6,661,4,495,3,472,-1.39,,0.84,
STM14_4535,-,hypothetical protein,1,31,1,15,0,0,-3.58,,3,144,2,171,2,212,-0.47,,1,31,1,12,0,0,-3.67,,0.39,
STM14_4536,mgtB,Mg2+ transporter,13,1764,8,1183,6,842,-1.33,,33,3632,25,3096,16,1917,-0.17,,13,1677,7,1023,6,817,-1.44,,0.75,
STM14_4537,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4538,mgtC,Mg2+ transport protein,1,3338,2,2909,1,1531,2.77,,5,320,3,317,2,231,-0.49,,1,3246,1,2700,1,1539,2.71,,0.02,
STM14_4539,-,hypothetical protein,1,3,0,0,0,0,-3.93,,1,26,1,6,0,0,-1.41,,1,6,0,0,0,0,-3.48,,0.26,
STM14_4540,-,hypothetical protein,0,0,0,0,0,0,-5.75,,1,11,0,0,0,0,-3.63,,0,0,0,0,0,0,-5.75,,0.01,essential
STM14_4541,yicL,putative permease,7,508,3,179,2,255,-2.2,,14,907,12,923,6,746,-0.83,,6,508,3,189,2,265,-2.17,,0.82,
STM14_4542,-,putative cytoplasmic protein,11,712,4,194,2,101,-2.5,,18,2502,16,1717,7,1891,-0.05,,10,728,4,215,2,113,-2.42,,0.86,
STM14_4543,-,putative cytoplasmic protein,4,2269,2,1687,1,674,1.41,,6,167,3,98,2,112,-2.33,,4,2484,2,1644,1,654,1.47,,0.24,
STM14_4544,-,putative selenocysteine synthase,5,3168,5,2758,5,2690,0.49,,10,2030,8,1484,7,1473,-0.25,,5,3492,5,2828,5,2634,0.59,,0.21,
STM14_4545,-,putative phosphotransferase system enzyme II,6,1222,5,1082,5,856,-0.38,,14,1863,13,1993,10,2478,0.4,,7,1202,6,1148,5,888,-0.36,,0.33,
STM14_4546,-,putative phosphotransferase system enzyme IIC,3,310,1,61,0,0,-2.75,,6,799,5,1096,4,1179,0.33,,3,267,2,66,0,0,-2.84,,0.81,
STM14_4547,-,putative phosphotransferase system enzyme IIB,2,11,0,0,0,0,-6.48,,3,45,1,13,1,7,-3.9,,1,8,0,0,0,0,-6.73,,0,essential
STM14_4548,-,putative phosphotransferase system enzyme IIA,4,139,2,448,2,110,-1.78,,4,299,3,538,2,586,-0.8,,2,137,2,477,2,101,-1.77,,0.98,
STM14_4549,-,hypothetical protein,3,403,2,329,2,208,-1.32,,3,1703,3,1514,3,1415,0.86,,3,433,2,319,2,234,-1.26,,0.53,
STM14_4550,-,putative transcriptional regulator,20,2944,14,2195,8,1978,-0.63,,38,4159,26,3349,16,3139,-0.08,,18,3064,14,2257,8,2029,-0.58,,0.46,
STM14_4551,-,hypothetical protein,1,680,1,371,1,83,0.16,,3,447,2,300,2,370,-0.08,,1,670,1,318,1,90,0.1,,0.27,
STM14_4552,-,putative inner membrane protein,2,38,1,92,0,0,-3.87,,5,340,4,240,3,230,-0.79,,2,35,1,102,0,0,-3.88,,0.29,
STM14_4553,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4554,-,putative glycosyl hydrolase,11,3001,8,1985,9,1859,0.67,,19,841,12,755,7,570,-1.02,,11,3138,8,1963,8,1883,0.71,,0.25,
STM14_4555,nepI,ribonucleoside transporter,4,637,4,539,3,252,-0.51,,8,381,6,236,1,93,-1.45,,4,664,4,559,3,255,-0.45,,0.65,
STM14_4556,-,putative cytoplasmic protein,4,336,1,305,1,88,-1.21,,9,444,5,327,2,173,-0.84,,4,397,1,306,1,106,-1.04,,0.77,
STM14_4557,-,putative DNA-binding protein,2,3017,2,4158,2,4158,2.62,,6,200,4,252,3,173,-1.39,,3,3183,2,4165,2,4136,2.67,,0.04,
STM14_4558,-,putative phosphotransferase system HPr protein,2,551,1,773,1,1218,1.22,,4,136,1,21,0,0,-2.56,,2,600,2,758,1,1329,1.29,,0.3,
STM14_4559,gatY_2,"putative fructose-1,6-bisphosphate aldolase",1,1344,1,3560,1,3919,2.42,,7,294,7,202,2,277,-0.52,,2,1290,1,3424,1,4003,2.37,,0.04,
STM14_4560,-,putative sugar kinase,8,1359,5,1178,4,1433,-0.19,,18,1776,16,2013,11,2469,0.35,,9,1343,5,1189,5,1527,-0.19,,0.3,
STM14_4561,-,putative PTS system galactitol-specific enzyme IIC component,9,1775,7,1771,7,1519,-0.37,,26,1727,18,1763,10,1403,-0.41,,8,1726,7,1688,7,1483,-0.42,,0.45,
STM14_4562,-,putative periplasmic protein,0,0,0,0,0,0,-6.28,,2,21,2,55,1,116,-1.18,,0,0,0,0,0,0,-6.28,,0.02,essential
STM14_4563,-,phosphotransferase system mannitol/fructose-specific IIA component,3,395,2,274,2,109,-1.11,,9,1387,5,1206,5,991,0.94,,3,456,2,265,1,73,-1.05,,0.45,
STM14_4564,-,putative regulatory protein,4,2423,3,2222,2,1654,1.62,,10,501,9,910,6,611,-0.27,,4,2409,3,2162,2,1651,1.6,,0.08,
STM14_4565,-,hypothetical protein,1,324,1,665,1,105,1.26,,2,73,1,61,0,0,-1.72,,1,354,1,634,1,123,1.34,,0.2,
STM14_4566,yicN,putative inner membrane protein,2,487,1,307,1,284,-0.06,,4,647,4,635,2,919,0.67,,2,451,1,308,1,287,-0.12,,0.24,
STM14_4567,-,hypothetical protein,0,0,0,0,0,0,-4.1,,1,37,1,83,1,64,1.57,,0,0,0,0,0,0,-4.1,,0.56,
STM14_4568,uhpT,sugar phosphate antiporter,6,1863,6,2058,3,996,0.28,,14,987,9,872,4,349,-0.79,,6,1911,5,1956,4,959,0.28,,0.32,
STM14_4569,uhpC,regulatory protein UhpC,7,317,5,294,3,269,-1.81,,11,501,8,630,5,259,-1.09,,8,370,5,383,3,289,-1.55,,0.96,
STM14_4570,uhpB,sensory histidine kinase UhpB,6,302,2,139,2,70,-2.48,,13,1417,12,1434,7,983,0.25,,6,318,2,128,2,54,-2.51,,0.91,
STM14_4571,uhpA,DNA-binding transcriptional activator UhpA,4,20,0,0,0,0,-6.66,,5,641,4,667,4,793,0.06,,3,21,0,0,0,0,-6.62,,0.03,
STM14_4572,-,putative cytoplasmic protein,8,741,4,495,2,376,-1.16,,15,882,13,776,4,379,-0.82,,9,686,4,511,2,373,-1.22,,0.79,
STM14_4573,-,putative L-fucose permease,9,13012,5,9183,5,6310,2.16,,22,2088,18,2045,12,1572,-0.27,,10,12995,5,8956,5,6349,2.15,,0.04,
STM14_4574,-,putative sugar kinase,7,1265,3,690,2,445,-1.09,,15,2058,10,1764,5,805,-0.18,,7,1238,3,667,2,435,-1.13,,0.65,
STM14_4575,-,putative regulatory protein,6,490,3,269,2,37,-0.54,,8,188,7,114,0,0,-2.26,,6,543,3,254,2,44,-0.45,,0.8,
STM14_4576,ilvN,acetolactate synthase 1 regulatory subunit,1,267,1,110,1,16,1.1,,1,6,0,0,0,0,-4.54,,1,230,1,119,1,17,1,,0.65,
STM14_4577,ilvB,acetolactate synthase catalytic subunit,5,380,3,167,2,86,-2.26,,13,556,8,394,2,94,-1.55,,5,433,3,170,2,101,-2.11,,0.68,
STM14_4578,-,hypothetical protein,0,0,0,0,0,0,-6.56,,2,80,2,105,2,44,-0.19,,0,0,0,0,0,0,-6.56,,0.03,
STM14_4579,ivbL,ilvB operon leader peptide,1,52,1,23,1,55,-0.69,,1,48,1,43,0,0,-1.08,,1,52,1,37,1,58,-0.49,,0.62,
STM14_4580,-,hypothetical protein,1,16,0,0,0,0,-4.69,,3,248,3,221,2,201,0.74,,1,12,0,0,0,0,-4.9,,0.26,
STM14_4581,-,hypothetical protein,0,0,0,0,0,0,-5.85,,1,15,1,8,0,0,-2.49,,0,0,0,0,0,0,-5.85,,0.01,essential
STM14_4582,-,hypothetical protein,0,0,0,0,0,0,-7.43,,1,17,1,6,0,0,-4.13,,0,0,0,0,0,0,-7.43,,0,essential
STM14_4585,-,integral membrane protein,6,496,4,156,3,155,-2.28,,11,963,7,993,4,1005,-0.63,,4,500,4,189,2,140,-2.2,,0.83,
STM14_4586,emrD,multidrug resistance protein D,8,1152,7,1396,4,1033,-0.22,,15,981,12,655,7,464,-0.8,,9,1187,6,1381,4,953,-0.21,,0.45,
STM14_4587,-,putative periplasmic protein,8,2009,5,1766,5,1557,-0.1,,15,806,15,875,11,1405,-1.21,,8,2138,5,1752,6,1526,-0.05,,0.47,
STM14_4588,dsdC,DNA-binding transcriptional regulator DsdC,3,468,2,449,1,201,-1.06,,12,427,10,384,6,466,-1.08,,3,500,1,471,1,206,-0.98,,0.78,
STM14_4589,-,hypothetical protein,0,0,0,0,0,0,-4.67,,2,188,2,85,1,121,2.49,,0,0,0,0,0,0,-4.67,,0.52,
STM14_4590,dsdX,permease DsdX,11,1165,5,481,3,188,-1.41,,15,1975,14,1305,9,1201,-0.26,,10,1086,5,509,2,207,-1.44,,0.78,
STM14_4591,dsdA,D-serine dehydratase,5,613,5,320,3,177,-2.34,,12,1626,11,1183,8,789,-0.72,,5,572,5,356,4,165,-2.36,,0.78,
STM14_4592,yidF,putative cytoplasmic protein,2,807,2,1108,1,501,1.17,,5,301,5,206,2,82,-0.67,,2,794,2,1087,1,488,1.14,,0.15,
STM14_4593,yidG,putative inner membrane protein,2,151,1,38,0,0,-2.31,,5,126,3,53,1,13,-1.95,,2,136,1,23,1,2,-2.46,,0.54,
STM14_4594,yidH,putative inner membrane protein,1,29,1,33,1,11,-3.17,,6,238,6,296,3,398,0.07,,1,32,1,26,1,24,-3.07,,0.64,
STM14_4595,-,hypothetical protein,1,471,1,264,1,110,0.13,,2,276,2,297,2,549,-0.05,,1,483,1,287,1,109,0.18,,0.27,
STM14_4597,yidE,hypothetical protein,6,970,2,515,2,541,-0.34,,15,609,10,311,4,259,-1.07,,6,1019,2,502,3,539,-0.31,,0.53,
STM14_4598,-,hypothetical protein,2,299,2,183,1,32,-1.31,,4,533,4,463,3,696,0.03,,2,315,2,223,1,36,-1.17,,0.66,
STM14_4599,ibpB,heat shock chaperone IbpB,2,936,1,486,1,174,0.46,,4,298,3,192,2,13,-1.29,,2,990,1,472,1,208,0.53,,0.33,
STM14_4600,ibpA,heat shock protein IbpA,4,1863,2,1290,2,1463,0.56,,8,988,5,699,3,541,-0.4,,4,1883,3,1231,2,1492,0.55,,0.22,
STM14_4601,-,hypothetical protein,1,63,1,51,1,24,-2.45,,4,850,3,634,3,936,1.4,,1,66,1,58,1,23,-2.36,,0.83,
STM14_4602,yidQ,hypothetical protein,3,1013,3,1358,2,1574,0.97,,6,549,6,442,5,923,-0.12,,3,1115,3,1367,2,1449,1.04,,0.13,
STM14_4603,yidR,putative cytoplasmic protein,7,1678,5,1702,5,2168,0.13,,15,1389,14,1161,8,1043,-0.3,,8,1893,5,1783,5,2339,0.27,,0.28,
STM14_4604,ccmH_2,putative heme lyase subunit,1,46,1,31,1,13,-0.13,,2,46,2,29,2,42,0,,2,51,1,25,1,23,-0.07,,0.32,
STM14_4605,ccmG_2,heme lyase disulfide oxidoreductase,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4606,ccmF_2,cytochrome c-type biogenesis protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4607,ccmE_2,cytochrome c-type biogenesis protein CcmE,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4608,ccmD_2,heme exporter protein C,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4609,ccmC_2,heme exporter protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4610,ccmB_2,heme exporter protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4611,ccmA_2,cytochrome c biogenesis protein CcmA,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4612,-,putative cytochrome c peroxidase,8,2294,6,2406,3,896,1,,16,2045,11,1533,8,1500,0.78,,7,2371,6,2370,3,919,1.03,,0.08,
STM14_4613,torD,chaperone protein TorD,5,739,4,609,4,555,-1.12,,8,1085,7,1019,4,1039,-0.47,,5,710,4,676,4,543,-1.11,,0.7,
STM14_4614,torA,trimethylamine N-oxide reductase subunit,17,3402,12,3202,9,1726,-0.22,,34,1948,29,1781,15,1459,-0.98,,17,3432,12,3223,9,1780,-0.21,,0.48,
STM14_4615,torC,trimethylamine N-oxide reductase cytochrome c-like subunit,10,1744,3,1099,2,786,-0.01,,14,1012,13,1071,9,944,-0.46,,9,1833,5,1121,2,841,0.06,,0.34,
STM14_4616,torR,DNA-binding transcriptional regulator TorR,1,10,1,1,1,1,-6.74,,5,248,4,318,2,367,-1.12,,1,10,0,0,1,1,-7.07,,0.01,essential
STM14_4617,torT,periplasmic sensory protein associated with the TorRS two-component regulatory system,4,941,3,656,3,402,0.19,,13,558,8,639,6,431,-0.26,,4,956,3,645,4,361,0.18,,0.28,
STM14_4618,torS,hybrid sensory histidine kinase TorS,18,2242,13,1440,9,570,-0.55,,37,1981,29,1527,15,1077,-0.54,,19,2238,13,1568,9,530,-0.53,,0.51,
STM14_4619,dgoT,D-galactonate transport protein,14,3140,9,3145,9,2143,0.25,,23,2442,19,2302,10,1868,-0.12,,13,3315,9,3071,9,2294,0.29,,0.25,
STM14_4620,dgoA,2-oxo-3-deoxygalactonate 6-phosphate aldolase/galactonate dehydratase,10,1950,8,2142,7,1290,-0.26,,15,1414,14,1467,11,1388,-0.69,,11,2029,9,2221,6,1258,-0.21,,0.44,
STM14_4622,dgoK,2-oxo-3-deoxygalactonate kinase,0,0,0,0,0,0,-9.34,,9,1334,8,1353,5,1083,1.02,,0,0,0,0,0,0,-9.34,,0,
STM14_4623,dgoR,galactonate operon transcriptional repressor,3,188,2,174,0,0,-2.8,,6,302,2,270,1,194,-1.43,,3,169,2,161,1,3,-2.73,,0.51,
STM14_4624,yidA,sugar phosphatase,5,2870,5,2064,4,1268,0.54,,16,780,12,944,5,600,-1.03,,5,2750,4,1998,5,1240,0.49,,0.29,
STM14_4625,-,putative permease,8,717,4,230,2,377,-1.6,,22,995,19,631,9,907,-0.75,,8,696,4,259,2,374,-1.57,,0.93,
STM14_4626,-,putative mandelate racemase,9,321,1,84,2,49,-2.22,,15,609,12,723,9,693,-0.36,,8,293,2,88,1,51,-2.28,,0.88,
STM14_4627,-,putative transcriptional regulator,9,875,6,492,5,298,-0.81,,10,646,9,773,6,705,-0.76,,8,799,6,488,5,295,-0.9,,0.66,
STM14_4628,gyrB,DNA gyrase subunit B,0,0,0,0,0,0,-6.38,,2,27,1,8,1,4,-2.3,,0,0,0,0,0,0,-6.38,,0.01,essential
STM14_4629,recF,recombination protein F,8,1291,4,491,2,50,-1.18,,16,725,12,505,4,354,-1.39,,7,1254,5,476,3,66,-1.18,,0.9,
STM14_4630,-,hypothetical protein,2,118,2,22,2,45,-2.02,,3,388,3,326,3,332,0.43,,2,133,2,28,2,52,-1.81,,0.83,
STM14_4631,dnaN,DNA polymerase III subunit beta,0,0,0,0,0,0,-5.09,,1,4,1,3,0,0,-3.02,,0,0,0,0,0,0,-5.09,,0.03,essential
STM14_4632,dnaA,chromosomal replication initiation protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4633,-,hypothetical protein,1,275,1,386,1,173,-0.33,,4,267,4,217,1,237,-0.56,,1,315,1,402,1,183,-0.19,,0.43,
STM14_4634,rpmH,50S ribosomal protein L34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4635,rnpA,ribonuclease P,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_4636,-,hypothetical protein,0,0,0,0,0,0,-6.49,,2,195,1,76,1,19,0.4,,0,0,0,0,0,0,-6.49,,0.04,
STM14_4637,yidC,putative inner membrane protein translocase component YidC,0,0,0,0,0,0,-0.67,,0,0,0,0,0,0,-0.67,,0,0,0,0,0,0,-0.67,,0.58,
STM14_4638,trmE,tRNA modification GTPase TrmE,1,208,0,0,0,0,-4.42,,3,89,1,36,0,0,-3.59,,1,211,0,0,0,0,-4.41,,0.04,essential
STM14_4640,-,putative inner membrane protein,1,31,1,3,0,0,-3.56,,3,123,3,86,0,0,-1.1,,1,29,1,9,0,0,-3.27,,0.37,
STM14_4641,-,putative reverse transcriptase,0,0,0,0,0,0,-7.21,,1,8,0,0,0,0,-5.31,,0,0,0,0,0,0,-7.21,,0,essential
STM14_4642,yidY,multidrug efflux system protein MdtL,7,656,5,356,2,243,-1.97,,16,1306,12,1403,8,1223,-0.55,,7,624,5,374,1,222,-2,,0.95,
STM14_4643,yidZ,DNA-binding transcriptional regulator YidZ,4,1206,3,950,3,1259,0.62,,11,350,8,272,1,129,-1.31,,4,1213,3,955,3,1319,0.64,,0.3,
STM14_4644,yieE,putative cytoplasmic protein,4,168,3,210,3,409,-2.25,,9,371,6,112,2,167,-1.97,,4,153,3,218,3,392,-2.32,,0.58,
STM14_4645,yieF,putative oxidoreductase,3,172,1,52,1,2,-2.55,,4,223,1,132,1,92,-1.41,,3,191,1,53,0,0,-2.59,,0.57,
STM14_4646,yieG,putative xanthine/uracil permease family protein,5,455,3,319,1,340,-1.63,,13,788,9,766,6,531,-0.71,,5,477,3,319,1,347,-1.58,,0.93,
STM14_4647,yieH,6-phosphogluconate phosphatase,4,202,1,142,0,0,-2.88,,9,774,7,467,3,375,-0.35,,4,274,1,166,0,0,-2.55,,0.71,
STM14_4648,phoU,transcriptional regulator PhoU,1,2,0,0,1,3,-7.36,,1,4,1,1,1,3,-6.46,,0,0,0,0,1,5,-8.12,,0,essential
STM14_4649,pstB,phosphate transporter subunit,0,0,0,0,0,0,-9.36,,6,21,0,0,0,0,-6.69,,0,0,0,0,0,0,-9.36,,0,essential
STM14_4650,pstA,phosphate transporter permease subunit,3,98,1,8,1,9,-3.32,,3,30,1,14,1,13,-4.08,,3,58,2,5,1,3,-4.12,,0.07,
STM14_4651,pstC,phosphate transporter permease subunit,1,19,1,18,0,0,-5.84,,6,187,2,45,1,31,-3.01,,1,14,2,24,0,0,-5.94,,0.01,essential
STM14_4652,pstS,phosphate transporter subunit,2,5,0,0,0,0,-7.76,,5,107,2,9,0,0,-4.32,,0,0,0,0,0,0,-9.38,,0,essential
STM14_4653,-,putative phosphotransferase system fructose-specific component IIB,11,1700,9,1346,6,524,-0.88,,18,2054,15,2312,8,3073,-0.23,,11,1629,9,1388,6,497,-0.91,,0.58,
STM14_4654,aroE_3,shikimate 5-dehydrogenase,5,913,3,680,3,351,-0.85,,12,695,11,579,3,662,-1.07,,6,901,4,681,3,323,-0.88,,0.72,
STM14_4655,-,putative dipeptide/oligopeptide/nickel ABC-type transport system periplasmic component,15,2198,12,2604,11,2276,0.3,,20,1266,20,1159,10,1490,-0.59,,15,2265,12,2697,10,2326,0.34,,0.29,
STM14_4656,glmS,D-fructose-6-phosphate amidotransferase,1,245,1,436,1,228,-0.4,,1,123,1,166,1,119,-1.5,,1,226,1,386,1,225,-0.52,,0.65,
STM14_4657,glmU,bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,1,2,0,0,0.42,,0.25,
STM14_4658,-,hypothetical protein,1,20,0,0,0,0,-5.04,,3,611,3,231,2,91,0.88,,1,14,1,1,0,0,-4.99,,0.23,
STM14_4659,-,putative permease,8,849,4,696,4,1196,-0.24,,13,770,12,374,3,125,-0.92,,8,880,4,674,3,1192,-0.22,,0.48,
STM14_4660,atpC,F0F1 ATP synthase subunit epsilon,0,0,0,0,0,0,-6.96,,0,0,0,0,0,0,-6.96,,0,0,0,0,0,0,-6.96,,0,essential
STM14_4661,atpD,F0F1 ATP synthase subunit beta,1,30,0,0,0,0,-5.39,,2,9,0,0,0,0,-6.35,,1,35,0,0,0,0,-5.27,,0,essential
STM14_4662,atpG,F0F1 ATP synthase subunit gamma,0,0,1,1,0,0,-8.16,,2,10,1,8,0,0,-5.42,,0,0,0,0,0,0,-8.48,,0,essential
STM14_4663,atpA,F0F1 ATP synthase subunit alpha,0,0,0,0,0,0,-7.87,,3,35,1,3,0,0,-4.15,,0,0,0,0,0,0,-7.87,,0,essential
STM14_4664,atpH,F0F1 ATP synthase subunit delta,1,21,1,1,0,0,-4.32,,1,25,2,18,0,0,-3.22,,1,25,1,3,0,0,-3.93,,0.08,
STM14_4665,atpF,F0F1 ATP synthase subunit B,1,12,0,0,0,0,-4.44,,1,3,0,0,0,0,-5.37,,1,11,0,0,0,0,-4.5,,0.01,essential
STM14_4666,atpE,F0F1 ATP synthase subunit C,0,0,0,0,0,0,-6.21,,2,6,1,2,0,0,-3.94,,0,0,0,0,0,0,-6.21,,0,essential
STM14_4667,atpB,F0F1 ATP synthase subunit A,3,4,0,0,0,0,-6.63,,2,13,2,10,1,2,-4.56,,0,0,0,0,0,0,-8.01,,0,essential
STM14_4668,atpI,F0F1 ATP synthase subunit I,2,36,1,43,1,5,-3.89,,5,122,4,109,0,0,-2.72,,2,31,2,32,1,7,-4.09,,0.11,
STM14_4669,-,hypothetical protein,2,50,2,37,1,21,-2.57,,2,90,1,20,0,0,-2.77,,2,50,2,31,1,11,-2.74,,0.35,
STM14_4670,gidB,glucose-inhibited division protein B,1,108,1,73,0,0,-2.25,,5,595,3,375,2,361,0.77,,1,105,1,64,0,0,-2.33,,0.91,
STM14_4671,gidA,tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA,2,23,1,23,0,0,-5.8,,1,6,0,0,0,0,-8.18,,1,25,1,24,0,0,-5.72,,0,essential
STM14_4672,mioC,flavodoxin,1,32,2,56,0,0,-2.76,,3,32,3,69,0,0,-2.68,,1,25,1,45,0,0,-3.08,,0.29,
